Species,SpCode,Form,Regression,BSD,Ht,Spread,Canopy.diam.NS,Canopy.diam.EW,DryMassForm,DryMassSpecies,DryMass
28,HATE,Woody,28,2.5,60,107.5,100,115,323.0597942,715.9756726,715.9756726
28,HATE,Woody,28,2,53,77,60,94,164.4758219,346.3613532,346.3613532
28,HATE,Woody,28,2.5,52,82.5,81,84,224.2802897,492.8337686,492.8337686
28,HATE,Woody,28,2.5,49,55.5,51,60,136.3402426,300.8853596,300.8853596
28,HATE,Woody,28,2.5,49,40.5,39,42,93.16926864,207.3939581,207.3939581
28,HATE,Woody,28,1,49,37.5,40,35,32.64253323,60.14722101,60.14722101
28,HATE,Woody,28,2,75,70,83,57,163.5306404,358.7463194,358.7463194
28,HATE,Woody,28,2.5,41,83,68,98,209.621554,448.6328096,448.6328096
28,HATE,Woody,28,2.5,48,55.5,62,49,135.4572478,298.2577634,298.2577634
28,HATE,Woody,28,3,81,96.5,84,109,376.9632603,899.6774461,899.6774461
28,HATE,Woody,28,2,48,86,103,69,182.201702,378.3727207,378.3727207
28,HATE,Woody,28,3,51,78.5,73,84,253.8911643,579.0744959,579.0744959
28,HATE,Woody,28,5,59,90,93,87,534.2553384,1372.347877,1372.347877
28,HATE,Woody,28,1.5,44,54.5,49,60,75.67231016,148.4225549,148.4225549
28,HATE,Woody,28,1.5,48,60,62,58,87.35748245,172.5388611,172.5388611
28,HATE,Woody,28,2,46,55,50,60,104.7464916,219.1713515,219.1713515
28,HATE,Woody,28,3.5,48,80.5,82,79,301.5696444,705.0768421,705.0768421
28,HATE,Woody,28,2,36,77.5,99,56,146.7464722,296.0704089,296.0704089
28,HATE,Woody,28,3,73,102.5,113,92,392.3945121,924.3007513,924.3007513
28,HATE,Woody,28,3.5,91,108,120,96,526.1978479,1309.597154,1309.597154
28,HATE,Woody,28,2,57,59,60,58,121.9901167,260.8570427,260.8570427
28,HATE,Woody,28,1.5,69,61.5,83,40,100.9074686,207.2986855,207.2986855
28,HATE,Woody,28,3,72,63,59,67,216.9727783,517.1570045,517.1570045
28,HATE,Woody,28,4,75,114,130,98,607.5083622,1519.615932,1519.615932
28,HATE,Woody,28,3,64,75,62,88,258.0983208,604.3498726,604.3498726
28,HATE,Woody,28,2.5,71,98.5,110,87,306.5035358,693.6689682,693.6689682
28,HATE,Woody,28,2.5,93,79.5,83,76,257.5802729,604.0936582,604.0936582
28,HATE,Woody,28,3.5,53,65.5,76,55,242.5119471,576.4736095,576.4736095
28,HATE,Woody,28,4.5,65,78,80,76,415.1207935,1058.485722,1058.485722
28,HATE,Woody,28,1,55,57,62,52,56.14707641,103.5886842,103.5886842
28,HATE,Woody,28,1.5,52,57.5,57,58,85.09799906,169.7639864,169.7639864
28,HATE,Woody,28,5,52,79,84,74,438.5838125,1114.986516,1114.986516
28,HATE,Woody,28,3,63,92.5,88,97,330.8942342,769.0323308,769.0323308
28,HATE,Woody,28,1.5,38,56,66,46,74.66591813,143.9930239,143.9930239
28,HATE,Woody,28,2,42,61,76,46,115.3524492,238.2776062,238.2776062
28,HATE,Woody,28,2,36,41,45,37,67.98777201,139.5817986,139.5817986
28,HATE,Woody,28,2,27,32,43,21,46.02551655,92.16500127,92.16500127
28,HATE,Woody,28,2.5,42,48,76,20,108.9777883,237.3880032,237.3880032
28,HATE,Woody,28,2.5,49,96.5,113,80,266.0215875,578.2512986,578.2512986
28,HATE,Woody,28,3.5,56,92.5,95,90,374.4587356,887.1214763,887.1214763
28,HATE,Woody,28,2.5,56,69.5,66,73,186.6149671,415.3783002,415.3783002
28,HATE,Woody,28,2,34,86,69,103,163.4405883,326.7476248,326.7476248
28,HATE,Woody,28,1,57,47.5,47,48,45.55486396,84.80049242,84.80049242
28,HATE,Woody,28,2,50,49.5,55,44,94.68002846,200.5158498,200.5158498
28,HATE,Woody,28,2.5,36,59.5,60,59,134.5717522,286.5091226,286.5091226
28,HATE,Woody,28,2,51,46.5,53,40,88.3401994,187.8194068,187.8194068
28,HATE,Woody,28,3.5,79,82,78,86,360.7970581,890.74623,890.74623
28,HATE,Woody,28,1,49,31.5,25,38,26.44143034,48.95417954,48.95417954
28,HATE,Woody,28,1,46,46.5,54,39,41.49788078,75.48734702,75.48734702
28,HATE,Woody,28,1.5,69,59.5,59,60,96.95569016,199.3607431,199.3607431
28,HATE,Woody,28,2,34,39,39,39,62.85843034,128.4158887,128.4158887
28,HATE,Woody,28,2.5,57,73.5,70,77,200.7868454,447.1105088,447.1105088
28,HATE,Woody,28,1.5,59,54.5,54,55,83.00085562,168.1490018,168.1490018
28,HATE,Woody,28,1,50,37.5,38,37,32.85100493,60.66635542,60.66635542
28,HATE,Woody,28,1.5,88,80,74,86,149.7008902,313.6311618,313.6311618
28,HATE,Woody,28,4.5,77,124.5,135,114,770.4599361,1976.124721,1976.124721
28,HATE,Woody,28,1.5,51,103,117,89,171.0744344,335.1582938,335.1582938
28,HATE,Woody,28,2.5,63,81.5,86,77,234.7751049,527.1040002,527.1040002
28,HATE,Woody,28,2,48,47.5,53,42,88.92581808,187.6953745,187.6953745
28,HATE,Woody,28,2.5,47,62.5,61,64,155.3307472,340.1153939,340.1153939
28,HATE,Woody,28,2,41,63,63,63,119.0307503,245.0066789,245.0066789
30,JACA,Succulent,30,7,67,107.5,92,123,1450.530138,211.5720125,211.5720125
30,JACA,Succulent,30,6.5,81,68,70,66,1128.859711,215.303078,215.303078
30,JACA,Succulent,30,5,92,88,79,97,928.4755238,194.1072979,194.1072979
30,JACA,Succulent,30,26,71,82.5,89,76,8284.815963,1099.907308,1099.907308
30,JACA,Succulent,30,3.5,61,40,46,34,327.3714859,60.53162385,60.53162385
30,JACA,Succulent,30,5.5,86,30.5,33,28,620.8363639,151.5199201,151.5199201
30,JACA,Succulent,30,5.5,68,79,81,77,895.7094118,146.5270747,146.5270747
29,JAGR,Herb,29,3,180,129.5,139,120,515.0268475,276.3170405,276.3170405
29,JAGR,Herb,29,1,76,51,54,48,41.67065934,23.15323131,23.15323131
29,JAGR,Herb,29,2,179,64,44,84,143.2510317,75.36031502,75.36031502
32,KRGR,Woody,32,2.25,71,79.5,66,93,211.9544532,280.206115,280.206115
32,KRGR,Woody,32,4,85,76,71,81,387.1659959,358.0859762,358.0859762
32,KRGR,Woody,32,5,70,95.5,87,104,605.7225358,555.9679019,555.9679019
32,KRGR,Woody,32,1,62,71,72,70,76.02933891,151.1385134,151.1385134
32,KRGR,Woody,32,2.5,54,54,66,42,136.0011316,135.5295692,135.5295692
32,KRGR,Woody,32,2,82,107.5,84,131,282.4511165,474.5719162,474.5719162
32,KRGR,Woody,32,1,51,33,26,40,28.32520354,36.61697812,36.61697812
32,KRGR,Woody,32,3.5,57,68.5,81,56,261.9343603,245.0554662,245.0554662
32,KRGR,Woody,32,3.5,70,95,99,91,414.8939452,467.6756122,467.6756122
32,KRGR,Woody,32,6.5,87,107,105,109,978.4852944,824.6897819,824.6897819
32,KRGR,Woody,32,4.5,52,75,55,95,369.0234366,312.8793421,312.8793421
32,KRGR,Woody,32,1.5,56,35,40,30,47.81191688,50.49722596,50.49722596
32,KRGR,Woody,32,3.5,48,48.5,50,47,163.4857907,125.7577638,125.7577638
32,KRGR,Woody,32,2,47,49,57,41,91.71970982,98.35246375,98.35246375
32,KRGR,Woody,32,4,78,73.5,71,76,361.8949915,327.9262982,327.9262982
32,KRGR,Woody,32,6,63,70.5,74,67,491.0997825,341.4959161,341.4959161
32,KRGR,Woody,32,4,65,107,102,112,537.9138398,598.2170457,598.2170457
32,KRGR,Woody,32,5.5,98,118.5,122,115,965.4758103,952.0317724,952.0317724
32,KRGR,Woody,32,5.5,74,88,90,86,616.7853313,512.2774044,512.2774044
32,KRGR,Woody,32,4.5,56,76.5,56,97,386.8905126,332.1998684,332.1998684
32,KRGR,Woody,32,3.5,82,92.5,107,78,422.274955,470.6204641,470.6204641
32,KRGR,Woody,32,6,86,93.5,90,97,761.9631173,624.1661437,624.1661437
32,KRGR,Woody,32,7.5,77,99,95,103,995.1560515,736.8664493,736.8664493
32,KRGR,Woody,32,1.5,47,47.5,54,41,65.43651338,81.58839027,81.58839027
32,KRGR,Woody,32,5,58,78,94,62,447.0041491,365.1013797,365.1013797
32,KRGR,Woody,32,1.5,58,60.5,60,61,93.65988175,134.2102942,134.2102942
32,KRGR,Woody,32,3.5,65,92,111,73,389.9020875,431.0303781,431.0303781
32,KRGR,Woody,32,3.5,69,77,78,76,320.4236405,321.2660666,321.2660666
32,KRGR,Woody,32,4.5,81,108,110,106,659.2787361,691.3114547,691.3114547
32,KRGR,Woody,32,4.5,67,73.5,73,74,390.0650646,328.8491859,328.8491859
32,KRGR,Woody,32,6.5,75,75,80,70,607.8036527,419.0576772,419.0576772
32,KRGR,Woody,32,9.5,58,75.5,70,81,839.4411403,462.7723976,462.7723976
32,KRGR,Woody,32,1.25,71,117,132,102,183.1258281,423.096987,423.096987
32,KRGR,Woody,32,5.5,57,102.5,116,89,683.0579902,614.0088516,614.0088516
32,KRGR,Woody,32,5,80,82,82,82,525.4921821,444.4368889,444.4368889
32,KRGR,Woody,32,8.5,79,138.5,133,144,1715.144279,1423.525869,1423.525869
32,KRGR,Woody,32,2.5,72,86.5,76,97,263.1315743,342.915308,342.915308
32,KRGR,Woody,32,5,77,108,123,93,724.217496,713.2764003,713.2764003
32,KRGR,Woody,32,7,79,122.5,121,124,1207.593426,1048.584868,1048.584868
32,KRGR,Woody,32,3.5,53,80.5,63,98,311.134756,317.9136493,317.9136493
32,KRGR,Woody,32,3,66,59,82,36,195.0170897,184.3320957,184.3320957
32,KRGR,Woody,32,9,96,132.5,126,139,1834.956243,1443.278266,1443.278266
32,KRGR,Woody,32,5,72,116,106,126,773.003988,791.0197581,791.0197581
32,KRGR,Woody,32,4.5,71,84,112,56,466.8192236,424.4315082,424.4315082
32,KRGR,Woody,32,5.5,99,124,131,117,1023.151089,1034.910147,1034.910147
32,KRGR,Woody,32,3.5,46,136,151,121,560.7404227,764.5561078,764.5561078
32,KRGR,Woody,32,4.5,41,112.5,136,89,558.8713627,590.5891414,590.5891414
32,KRGR,Woody,32,5.5,64,89,75,103,597.3038473,497.6357015,497.6357015
32,KRGR,Woody,32,6,62,86,107,65,621.2608176,482.3137961,482.3137961
32,KRGR,Woody,32,5.5,92,104.5,111,98,813.0466741,746.5550304,746.5550304
32,KRGR,Woody,32,5,56,56.5,48,65,299.4202179,204.2564191,204.2564191
32,KRGR,Woody,32,5.5,54,88,85,91,558.4884519,460.6620526,460.6620526
32,KRGR,Woody,32,4.5,24,70,70,70,266.0931511,213.4649362,213.4649362
32,KRGR,Woody,32,2.5,25,33.5,33,34,59.92330741,45.02471553,45.02471553
32,KRGR,Woody,32,6,83,146,158,134,1291.055389,1353.915768,1353.915768
32,KRGR,Woody,32,3.5,59,85,83,87,343.6931545,362.818379,362.818379
32,KRGR,Woody,32,13,51,114,112,116,1839.630193,1058.783729,1058.783729
32,KRGR,Woody,32,13.5,63,122.5,112,133,2230.925527,1313.306277,1313.306277
32,KRGR,Woody,32,15,68,106,99,113,2141.634103,1095.680882,1095.680882
32,KRGR,Woody,32,7,44,90,82,98,691.8832794,499.6732062,499.6732062
32,KRGR,Woody,32,7,75,122,132,112,1182.125272,1022.971296,1022.971296
32,KRGR,Woody,32,3,63,58.5,52,65,190.212886,178.7596978,178.7596978
32,KRGR,Woody,32,4.5,55,53.5,47,60,249.7195393,175.6843627,175.6843627
32,KRGR,Woody,32,5,71,117.5,118,117,781.6462513,805.3510852,805.3510852
32,KRGR,Woody,32,2.5,54,38,27,49,88.94723089,72.90626433,72.90626433
32,KRGR,Woody,32,1,29,24,21,27,16.13593074,17.2591626,17.2591626
32,KRGR,Woody,32,1,32,35,30,40,26.25826872,34.71705025,34.71705025
32,KRGR,Woody,32,4.5,59,92.5,86,99,494.7626174,472.6818401,472.6818401
32,KRGR,Woody,32,7,76,95.5,92,99,882.9941323,667.0283949,667.0283949
32,KRGR,Woody,32,4,69,83,90,76,403.2691579,389.9191685,389.9191685
32,KRGR,Woody,32,6.5,63,109.5,111,108,908.8707813,770.4413857,770.4413857
32,KRGR,Woody,32,6,92,104.5,94,115,890.2943177,776.9668883,776.9668883
32,KRGR,Woody,32,6.5,51,67,60,74,469.667197,301.5685979,301.5685979
32,KRGR,Woody,32,2.5,34,77,91,63,180.4835938,216.8732712,216.8732712
32,KRGR,Woody,32,4,71,76,78,74,365.8200913,337.009713,337.009713
32,KRGR,Woody,32,7,73,97.5,79,116,893.9702628,682.544383,682.544383
32,KRGR,Woody,32,8.5,83,138.5,134,143,1742.048388,1447.423646,1447.423646
32,KRGR,Woody,32,11.5,55,112,120,104,1622.68338,995.0933556,995.0933556
32,KRGR,Woody,32,4.5,65,65,71,59,333.0381319,262.051205,262.051205
32,KRGR,Woody,32,11.5,86,99.5,128,71,1619.21603,938.8947776,938.8947776
32,KRGR,Woody,32,6.5,80,135,145,125,1262.002335,1208.176619,1208.176619
32,KRGR,Woody,32,2,72,74,77,71,172.653354,235.0258511,235.0258511
32,KRGR,Woody,32,5,85,116,101,131,814.5116984,836.5364465,836.5364465
32,KRGR,Woody,32,8.5,98,154.5,168,141,2094.918933,1856.464195,1856.464195
32,KRGR,Woody,32,2,64,58.5,61,56,125.2305457,149.2000266,149.2000266
32,KRGR,Woody,32,3,52,107,120,94,371.4054942,486.2520011,486.2520011
32,KRGR,Woody,32,5,96,86.5,88,85,593.6828916,519.3231282,519.3231282
32,KRGR,Woody,32,5,54,49,42,56,249.2087733,156.9344196,156.9344196
32,KRGR,Woody,32,1.5,27,39,33,45,43.30012465,47.79696096,47.79696096
32,KRGR,Woody,32,9,88,154,165,143,2141.068571,1827.420628,1827.420628
32,KRGR,Woody,32,5,90,104.5,126,83,731.0211213,709.3325658,709.3325658
32,KRGR,Woody,32,6,81,99.5,108,91,806.0772165,682.640117,682.640117
32,KRGR,Woody,32,8.5,99,127.5,120,135,1666.311291,1327.35587,1327.35587
32,KRGR,Woody,32,4.5,81,96,80,112,571.8178545,561.589469,561.589469
32,KRGR,Woody,32,5,74,97,106,88,628.1413052,582.2728152,582.2728152
32,KRGR,Woody,32,5,40,69.5,77,62,345.8681322,262.7892521,262.7892521
32,KRGR,Woody,32,4.5,69,109.5,118,101,637.3298599,671.0760421,671.0760421
32,KRGR,Woody,32,4,77,116.5,123,110,628.8369379,735.9367866,735.9367866
32,KRGR,Woody,32,4,70,74.5,58,91,355.5208416,323.8104235,323.8104235
32,KRGR,Woody,32,10.5,79,116,111,121,1725.812557,1147.179473,1147.179473
32,KRGR,Woody,32,6,81,169.5,157,182,1534.368919,1747.372948,1747.372948
32,KRGR,Woody,32,2,67,47,65,29,97.52453024,102.9797737,102.9797737
32,KRGR,Woody,32,2.5,22,16,10,22,23.56699958,11.7082074,11.7082074
32,KRGR,Woody,32,9.5,69,76.5,76,77,900.8694923,502.1942647,502.1942647
32,KRGR,Woody,32,6,117,152,186,118,1510.311282,1631.966247,1631.966247
32,KRGR,Woody,32,8.5,101,105.5,118,93,1333.813871,956.7039086,956.7039086
32,KRGR,Woody,32,5.5,73,61,43,79,394.4173182,267.1162338,267.1162338
32,KRGR,Woody,32,5.5,91,114,128,100,900.082874,867.2355552,867.2355552
32,KRGR,Woody,32,5.5,97,113.5,123,104,913.5114637,879.256579,879.256579
32,KRGR,Woody,32,3,70,77.5,70,85,276.2209771,304.2354883,304.2354883
32,KRGR,Woody,32,1,51,38,38,38,33.58997449,46.96650296,46.96650296
32,KRGR,Woody,32,5,87,131,115,147,950.3822265,1044.899261,1044.899261
32,KRGR,Woody,32,7.5,73,98,98,98,966.6355409,710.8864477,710.8864477
32,KRGR,Woody,32,5.5,87,111.5,107,116,863.9610039,821.4204935,821.4204935
32,KRGR,Woody,32,9.5,73,104,105,103,1329.036913,879.9249849,879.9249849
32,KRGR,Woody,32,9,94,144.5,137,152,2024.147382,1669.945411,1669.945411
32,KRGR,Woody,32,3.5,62,101,93,109,430.000064,500.160317,500.160317
32,KRGR,Woody,32,8.5,86,131.5,140,123,1654.634157,1336.753465,1336.753465
32,KRGR,Woody,32,5.5,66,76,66,86,498.3570237,380.5555425,380.5555425
32,KRGR,Woody,32,11.5,89,102,98,106,1686.631142,992.3198044,992.3198044
32,KRGR,Woody,32,4.5,50,77.5,79,76,379.2226254,327.1612069,327.1612069
32,KRGR,Woody,32,9,80,122.5,101,144,1575.771758,1181.761699,1181.761699
32,KRGR,Woody,32,5,74,72.5,67,78,441.8533744,348.3723386,348.3723386
32,KRGR,Woody,32,4,93,100,112,88,554.9177474,599.0316578,599.0316578
32,KRGR,Woody,32,6,101,128,121,135,1171.538183,1146.8312,1146.8312
32,KRGR,Woody,32,1.5,86,37.5,34,41,59.49114541,65.90728092,65.90728092
32,KRGR,Woody,32,3.5,51,88.5,93,84,344.6717704,370.9196358,370.9196358
32,KRGR,Woody,32,5,76,123,120,126,843.9770462,893.3084451,893.3084451
32,KRGR,Woody,32,4.5,74,111.5,109,114,665.9429739,709.3853914,709.3853914
32,KRGR,Woody,32,2.5,43,49.5,46,53,113.948043,107.6502622,107.6502622
32,KRGR,Woody,32,5.5,69,99,98,100,695.618845,615.9127491,615.9127491
32,KRGR,Woody,32,2.5,36,42,43,41,88.34175936,75.87580032,75.87580032
32,KRGR,Woody,32,1,41,49,47,51,42.63443485,68.3366998,68.3366998
32,KRGR,Woody,32,5.5,78,123.5,132,115,944.4785532,948.2154931,948.2154931
32,KRGR,Woody,32,5,75,121,145,97,823.9762177,863.9732628,863.9732628
32,KRGR,Woody,32,2.5,59,38.5,37,40,92.92045815,76.86780948,76.86780948
32,KRGR,Woody,32,4.5,82,87.5,114,61,513.1968117,478.8215963,478.8215963
32,KRGR,Woody,32,4,86,103,113,93,561.0889514,614.6745653,614.6745653
32,KRGR,Woody,32,6,102,134,135,133,1242.067366,1247.511772,1247.511772
32,KRGR,Woody,32,3.5,62,116,158,74,508.3186191,638.5807007,638.5807007
32,KRGR,Woody,32,6.5,91,170,145,195,1736.472265,1895.113248,1895.113248
32,KRGR,Woody,32,6,61,107,91,123,804.8326421,705.2895763,705.2895763
32,KRGR,Woody,32,5,64,99,86,112,615.0339734,574.7951992,574.7951992
32,KRGR,Woody,32,1.5,65,61,42,80,98.05427239,141.5051644,141.5051644
32,KRGR,Woody,32,3,51,88,99,77,291.4732103,342.150565,342.150565
32,KRGR,Woody,32,1,39,41.5,58,25,34.33481478,50.12259743,50.12259743
32,KRGR,Woody,32,1,54,43.5,41,46,40.26895439,60.77668873,60.77668873
32,KRGR,Woody,32,3.5,54,93,72,114,372.6112838,412.7166981,412.7166981
32,KRGR,Woody,32,7,82,132.5,133,132,1343.391407,1219.525128,1219.525128
32,KRGR,Woody,32,3.5,57,81.5,89,74,323.1356295,332.9816752,332.9816752
32,KRGR,Woody,32,5,62,113.5,95,132,718.2639309,723.7741889,723.7741889
32,KRGR,Woody,32,6,71,89,78,100,675.8002621,536.3476528,536.3476528
32,KRGR,Woody,32,3,77,109.5,111,108,432.2072384,578.1278137,578.1278137
32,KRGR,Woody,32,5.5,85,121.5,131,112,951.4487597,948.3674796,948.3674796
32,KRGR,Woody,32,4,73,87.5,84,91,437.5372622,436.1962649,436.1962649
32,KRGR,Woody,32,7.5,80,155,167,143,1731.362449,1646.308268,1646.308268
32,KRGR,Woody,32,1,60,82,92,72,89.55384587,192.730191,192.730191
32,KRGR,Woody,32,7.5,71,129,137,121,1335.663016,1143.778575,1143.778575
32,KRGR,Woody,32,4,98,125,145,105,738.7522881,903.8701934,903.8701934
32,KRGR,Woody,32,6.5,85,141.5,151,132,1361.554552,1339.797505,1339.797505
32,KRGR,Woody,32,8,77,143,144,142,1659.99538,1452.215238,1452.215238
32,KRGR,Woody,32,7.5,84,143.5,144,143,1601.802548,1460.766002,1460.766002
32,KRGR,Woody,32,8.5,81,96.5,107,86,1117.12356,758.8347531,758.8347531
32,KRGR,Woody,32,5.5,79,122.5,136,109,939.0070824,938.7325569,938.7325569
32,KRGR,Woody,32,4,98,130.5,137,124,778.2086031,975.2179704,975.2179704
32,KRGR,Woody,32,5,64,106.5,106,107,671.7721037,653.8390287,653.8390287
32,KRGR,Woody,32,4,84,102.5,70,135,553.6786359,604.6052232,604.6052232
32,KRGR,Woody,32,4.5,77,98,80,116,576.9627191,572.539801,572.539801
32,KRGR,Woody,32,3.5,38,120,142,98,453.8694876,574.8200957,574.8200957
32,KRGR,Woody,32,8.5,77,123.5,133,114,1481.273221,1152.852311,1152.852311
32,KRGR,Woody,32,3.5,40,61.5,59,64,205.661206,179.8113117,179.8113117
32,KRGR,Woody,32,6.5,79,107.5,88,127,954.5528703,804.9016189,804.9016189
32,KRGR,Woody,32,3.5,65,98.5,95,102,423.4302759,486.2059485,486.2059485
32,KRGR,Woody,32,4,93,90,91,89,488.580885,497.409536,497.409536
32,KRGR,Woody,32,4.5,69,97.5,95,100,553.9247291,546.7992851,546.7992851
32,KRGR,Woody,32,7.5,69,109.5,103,116,1085.875014,848.3504103,848.3504103
32,KRGR,Woody,32,18,81,169.5,170,169,4826.430248,2892.880001,2892.880001
32,KRGR,Woody,32,9.5,73,143,140,146,1952.802716,1543.371265,1543.371265
32,KRGR,Woody,32,9,75,136.5,141,132,1759.747741,1399.601612,1399.601612
32,KRGR,Woody,32,10.5,82,65.5,55,76,875.297812,423.7673803,423.7673803
32,KRGR,Woody,32,6,73,107.5,89,126,856.503249,755.4892569,755.4892569
32,KRGR,Woody,32,4,68,76,69,83,360.8770844,332.14117,332.14117
32,KRGR,Woody,32,4,57,95.5,97,94,449.8513127,468.2796544,468.2796544
32,KRGR,Woody,32,6,80,92.5,88,97,735.179995,597.6872394,597.6872394
32,KRGR,Woody,32,7.5,79,100.5,102,99,1021.626533,763.2479486,763.2479486
32,KRGR,Woody,32,8.5,82,116,106,126,1400.769023,1054.326327,1054.326327
32,KRGR,Woody,32,1.5,67,79.5,94,65,136.3395735,228.1304189,228.1304189
32,KRGR,Woody,32,6.5,74,88.5,93,84,739.2420141,558.649367,558.649367
32,KRGR,Woody,32,7.5,67,117,98,136,1165.52467,944.1372755,944.1372755
32,KRGR,Woody,32,8.5,63,119.5,97,142,1336.269803,1016.644527,1016.644527
32,KRGR,Woody,32,4.5,74,115.5,115,116,694.9183132,754.9018728,754.9018728
32,KRGR,Woody,32,8,94,125.5,113,138,1509.739919,1233.683225,1233.683225
32,KRGR,Woody,32,5,80,119.5,134,105,828.3247846,863.7518394,863.7518394
32,KRGR,Woody,32,10,88,162.5,158,167,2550.091872,2108.651223,2108.651223
32,KRGR,Woody,32,4.5,78,140.5,152,129,895.2904894,1085.773624,1085.773624
32,KRGR,Woody,32,6.5,52,106.5,86,127,827.299597,687.6428643,687.6428643
32,KRGR,Woody,32,6,46,63.5,58,69,391.9688673,255.3975488,255.3975488
32,KRGR,Woody,32,3,31,48,47,49,119.7771246,99.28233153,99.28233153
32,KRGR,Woody,32,5.5,77,86.5,84,89,611.7165448,503.6726238,503.6726238
32,KRGR,Woody,32,10,61,112.5,98,127,1456.887214,974.0479262,974.0479262
32,KRGR,Woody,32,14,80,179,173,185,3950.873778,2826.275084,2826.275084
32,KRGR,Woody,32,4,63,89.5,87,92,429.2530172,431.9503121,431.9503121
32,KRGR,Woody,32,10.5,95,168.5,167,170,2871.847212,2358.93551,2358.93551
32,KRGR,Woody,32,7,95,143.5,156,131,1549.511524,1475.179671,1475.179671
32,KRGR,Woody,32,3.5,84,84.5,71,98,381.436427,404.4667399,404.4667399
32,KRGR,Woody,32,5.5,55,76,81,71,470.5321481,357.8731603,357.8731603
32,KRGR,Woody,32,6,47,47,39,55,274.3402311,151.2854273,151.2854273
32,KRGR,Woody,32,2.5,36,45.5,46,45,97.31317785,87.38530772,87.38530772
32,KRGR,Woody,32,2.5,55,55,23,87,139.8566443,140.8577201,140.8577201
32,KRGR,Woody,32,12,97,160.5,166,155,3133.130994,2317.951531,2317.951531
32,KRGR,Woody,32,8,87,178.5,201,156,2255.205043,2237.8081,2237.8081
32,KRGR,Woody,32,7.5,73,147,142,152,1577.781228,1453.784664,1453.784664
32,KRGR,Woody,32,4,99,116,121,111,677.1331175,794.9376022,794.9376022
32,KRGR,Woody,32,8,56,151.5,159,144,1610.00555,1444.309597,1444.309597
32,KRGR,Woody,32,14.5,88,163,155,171,3771.332209,2514.250929,2514.250929
32,KRGR,Woody,32,3,80,132.5,151,114,550.7800338,819.8159009,819.8159009
32,KRGR,Woody,32,8.5,22,185,211,159,1626.544392,1541.893935,1541.893935
32,KRGR,Woody,32,9,97,144.5,168,121,2044.285448,1687.722721,1687.722721
32,KRGR,Woody,32,6.5,73,109.5,123,96,952.059291,809.6653536,809.6653536
32,KRGR,Woody,32,2.5,54,95.5,106,85,270.8615977,370.6147394,370.6147394
32,KRGR,Woody,32,4.5,71,84,90,78,466.8192236,424.4315082,424.4315082
32,KRGR,Woody,32,4,77,91.5,92,91,469.6494492,480.5557611,480.5557611
32,KRGR,Woody,32,6,85,110,113,107,923.8928699,828.1769146,828.1769146
32,KRGR,Woody,32,6,62,84.5,89,80,608.1908532,467.5697458,467.5697458
32,KRGR,Woody,32,4,62,89,94,84,424.2126857,425.4011938,425.4011938
32,KRGR,Woody,32,8,62,88,84,92,862.3133807,573.1639614,573.1639614
32,KRGR,Woody,32,10.5,75,137,146,128,2075.883419,1511.914436,1511.914436
32,KRGR,Woody,32,9.5,74,125.5,132,119,1675.000169,1231.495179,1231.495179
32,KRGR,Woody,32,3.5,56,79.5,107,52,311.8341485,316.8038187,316.8038187
32,KRGR,Woody,32,3.5,85,93,94,92,429.8746121,480.9075242,480.9075242
32,KRGR,Woody,32,5,65,68.5,73,64,396.0482018,301.6979619,301.6979619
32,KRGR,Woody,32,5.5,65,116.5,113,120,831.0351325,804.4624351,804.4624351
32,KRGR,Woody,32,3,36,45.5,41,50,117.697557,95.01095338,95.01095338
32,KRGR,Woody,32,7,71,99,86,112,902.679475,694.6460635,694.6460635
32,KRGR,Woody,32,5.5,49,82.5,77,88,501.0116927,397.8365263,397.8365263
32,KRGR,Woody,32,6.5,94,160.5,157,164,1636.54872,1731.085889,1731.085889
32,KRGR,Woody,32,6,84,126.5,115,138,1089.802248,1055.571229,1055.571229
32,KRGR,Woody,32,5,72,130,136,124,887.1121757,967.1649543,967.1649543
32,KRGR,Woody,32,12.5,118,207,210,204,4729.454666,3952.646035,3952.646035
32,KRGR,Woody,32,5,82,107.5,100,115,734.5878553,722.6226825,722.6226825
